full_name,net,ORAPM,DRAPM,oTS,oTOV,oSC,dTS,dTOV,dSC,RESID,PVAL,ci95,weff
Jaquan Sanders,-3.3314976878281017,-2.6834660107492225,-0.6480316770788793,-1.9680998719345926,-0.18948310103536703,-0.5258830377792632,-0.5555915461474462,-0.013363492899564997,-0.07907663803186815,0.0,-0.8078062697460633,3.8166340082404715,4105.9561857893195
Tyler Mack,-3.3325022176873156,-2.897065365032973,-0.43543685265434257,-2.106828990884236,-0.16574074704251512,-0.6244956271062219,-0.1968393399907417,-0.16130325274507046,-0.0772942599185304,0.0,-1.028833886812338,3.949805594734796,2432.859434924112
Sam Griffin,-3.3326675118397433,-2.617739285138269,-0.7149282267014745,-1.7717651119843372,-0.1594694113306807,-0.6865047618232507,-0.4945880953725097,-0.11028304604616934,-0.11005708528279542,0.0,-1.0663143044828962,3.960916164888747,2346.204222708612
Romeo Myrthil,-3.3328667366284463,-2.687080148174078,-0.6457865884543685,-1.9707453809247237,-0.15745651639737623,-0.5588782508519777,-0.4372312366394068,-0.14114574977723773,-0.06740960203772407,0.0,-0.9248901190643157,3.9109917005723793,2757.174572322355
Jayden Stone,-3.3331743355886885,-2.4266469338642294,-0.9065274017244592,-1.7249568595497982,-0.19838502606223754,-0.5033050482521938,-0.6524737387005506,-0.1748521420064688,-0.07920152101743981,0.0,-0.95574373733834,3.8331674188369322,3801.5479824818735
Austin Johnson,-3.3356258284014153,-2.63990492287712,-0.695720905524295,-1.9845768855742707,-0.2682037069090401,-0.387124330393809,-0.504006530765594,-0.089106271678623,-0.10260810308007803,0.0,-0.8470424120615503,3.9669474470198147,2315.7948264606202
Deon Perry,-3.3356305164724205,-2.5642322987524815,-0.771398217719939,-2.0005857449542312,-0.07745465694823933,-0.48619189685001085,-0.6034119353543925,-0.0897354574454063,-0.07825082492014007,0.0,-0.7316328361637967,3.8948406790054806,2924.6219552472
Ricardo Wright,-3.3357884013627026,-2.348765799676531,-0.9870226016861717,-2.0003241251620016,-0.24387791436290365,-0.10456376015162583,-0.8495174042191589,-0.03589542816757597,-0.10160976929943688,0.0,-0.4859468719815423,3.9904662917490423,2156.563645238093
Scotty Middleton,-3.335849066334185,-2.5554477758882674,-0.7804012904459177,-1.9285807932836279,-0.11547001292777444,-0.5113969696768652,-0.7491897921075164,0.03653600167785877,-0.06774750001626004,0.0,-0.658078480943041,3.815355623009642,4137.732693163682
Jalen Bolden,-3.336006424564995,-2.568563520855002,-0.7674429037099929,-1.922702979162201,-0.21067552329336287,-0.435185018399438,-0.5644142023447996,-0.11479530382718575,-0.08823339753800764,0.0,-0.8488892430579943,3.80013436166643,4467.989341137536
Myles Wilmoth,-3.337400166119101,-2.9248669945348063,-0.4125331715842945,-2.1301734107789017,-0.20723482731730525,-0.5874587564385998,-0.3052376887043873,0.011590019648379926,-0.1188855025282871,0.0,-0.9019890666358122,3.8931733086917286,2939.046034365735
Isaiah Chappell,-3.338244911985959,-2.819035704282487,-0.5192092077034722,-1.946720934233952,-0.21268770684570676,-0.6596270632028285,-0.33511722678914035,-0.1020996092111532,-0.08199237170317873,0.0,-1.0564067509628672,3.895729377835984,2912.243282749999
Cal Liston,-3.3389027085140954,-2.7186383009489075,-0.6202644075651879,-2.0059780528628317,-0.2155966001686938,-0.4970636479173818,-0.2651127984324485,-0.23822374607213706,-0.11692786306060232,0.0,-1.0678118572188149,3.9363608346255927,2527.7192600701264
Elias Cato,-3.338989653697805,-2.6717296257247183,-0.6672600279730867,-1.9133812210967844,-0.18015139961305002,-0.5781970050148839,-0.32575286180099317,-0.2348524831829318,-0.10665468298916173,0.0,-1.0998555708000275,3.8939376615905084,2937.3587558990707
Chauncey Wiggins,-3.3391304983817642,-2.482508561147808,-0.8566219372339561,-1.8031242898269395,-0.09284314745305748,-0.586541123867811,-0.5920343220851798,-0.17441517093045894,-0.09017244421831741,0.0,-0.9439718864696447,3.779756696937446,5035.620103623672
Cade Tyson,-3.3391940136176546,-2.394490231743764,-0.9447037818738906,-1.6694135826187906,-0.15381620945291513,-0.5712604396720582,-0.7651881798952116,-0.09872093640520327,-0.08079466557347573,0.0,-0.9045922511036524,3.764316498228147,5590.062421868692
