full_name,net,ORAPM,DRAPM,oTS,oTOV,oSC,dTS,dTOV,dSC,RESID,PVAL,ci95,weff,nba_player_id,id_ambiguous,war,war_rate82,dollar_value
Karl-Anthony Towns,3.1650449121344115,1.9686111176105692,1.1964337945238424,1.5488538359189372,-0.4266666056173647,0.8464238873089966,1.051219067928207,-0.38380474792049546,0.5290194745161308,0.0,0.5649720082872673,3.3410450619653904,22699.83915141681,1626157,False,7.237,8.02,21711449.0
Alex Caruso,3.0892027030244207,-0.9974039383747892,4.08660664139921,-0.9602442560095891,0.17998128647723394,-0.2171409688424341,1.3419367900984758,2.640077892520896,0.10459195877983753,0.0,2.707510168935533,4.371892150427219,13257.186789719633,1627936,False,2.362,3.522,7087027.0
Dylan Harper,3.0028465060669554,1.326680680732081,1.6761658253348741,-0.0815189064224271,0.7787514150960403,0.6294481720584677,0.5685598119203621,0.015231064596074942,1.092374948818437,0.0,2.5158056005690197,5.70415528105297,7787.619796849967,1642844,False,4.569,5.43,13707825.0
Paul Reed,2.9328838978240825,0.28014948076022383,2.6527344170638587,-2.0411301675222955,-0.3341742297370316,2.655453878019551,1.403609698848791,1.0289526032180625,0.22017211499700529,0.0,3.570404366497587,5.720167795382609,7744.223671942866,1630194,False,2.367,3.033,7101195.0
Kevin Durant,2.8151297666870896,3.474231645194425,-0.6591018785073356,6.683074116239875,-0.7839161334899386,-2.4249263375555112,0.39178098106557147,-1.041943047023172,-0.008939812549734943,0.0,-4.259725330618357,3.4199326661517246,21664.742774315477,201142,False,8.792,9.363,26377268.0
Rudy Gobert,2.7617222623805313,-2.271483132489716,5.033205394870247,-2.468903127703225,-1.4223944698489752,1.6198144650624846,4.481703650799509,-0.14677993672574136,0.6982816807964793,0.0,0.7489217392842473,3.3197317496935406,22992.26912070975,,True,,,
Pascal Siakam,2.7582550038912057,1.951187864308097,0.8070671395831088,0.7769470437412169,1.5734908623356676,-0.3992500417687875,0.7182743852611042,-0.21975908574410238,0.30855184006610703,0.0,1.2630335748888848,3.34063041134362,22705.492036765594,1627783,False,5.109,6.757,15326177.0
Dyson Daniels,2.69682651572331,0.3523977990102847,2.3444287167130256,0.6557062780766245,0.25288725467622375,-0.5561957337425636,0.1859247693987537,1.7372357506683618,0.42126819664591,0.0,1.855195468247932,3.764301504532314,17882.163138897748,1630700,False,7.562,8.159,22685529.0
Scottie Barnes,2.6954924737246087,0.700255334609876,1.9952371391147328,0.08189548883648268,0.17793109229416537,0.44042875347922794,1.2120637607784914,0.7288917340786173,0.05428164425762401,0.0,1.4015332241096345,3.4500349226961506,21288.27235356944,1630567,False,8.37,8.579,25108979.0
Derrick White,2.5967774581079066,-0.16200065727767687,2.7587781153855833,-0.47963021754700474,1.1241559167130513,-0.8065263564437234,2.676731904361385,0.21775238180276185,-0.13570617077856378,0.0,0.399675771293526,3.2397976481391693,24140.798202067694,1628401,False,7.801,8.307,23402075.0
Day'Ron Sharpe,2.5898742276246858,0.3209394367125058,2.26893479091218,-1.7881244786037835,-1.523039450450527,3.6321033657668162,1.0362877372682286,0.5657030025271829,0.6669440511167685,0.0,3.341710968960241,5.767746227750232,7616.851264158247,1630549,False,2.777,3.673,8330517.0
Amen Thompson,2.5731634141228135,1.1508952459417294,1.4222681681810843,-0.7438562986388031,0.651827460280935,1.2429240842995974,0.7452075281916315,0.5171772545903851,0.1598833853990677,0.0,2.571812184569985,3.7523660907869103,17996.04325735964,,True,,,
Luke Kornet,2.570550542023052,-0.11377657143833875,2.6843271134613906,-1.8840931248220765,-0.04479307672920151,1.8151096301129392,3.2295864055856818,-0.6679213790749863,0.12266208695069535,0.0,1.2250572612594468,4.67571756572736,11590.379033377445,1628436,False,3.788,4.568,11364866.0
Kristaps Porzingis,2.5489511313682827,1.047561527502264,1.5013896038660186,0.894961821927869,0.5725669305048355,-0.4199672249304405,2.285769262701754,-1.0858018023852254,0.30142214354949015,0.0,-0.6317799532613402,4.814924502614074,10929.706515629536,,True,,,
De'Aaron Fox,2.5223535021664047,2.6891418205975586,-0.16678831843115371,1.7883428327713629,1.7138686626267474,-0.8130696748005516,0.03900579748361205,-0.29426019233527345,0.08846607642050767,0.0,0.69500487191143,3.3514906218368625,22558.635420485476,1628368,False,6.069,6.912,18206364.0
Jayson Tatum,2.5157971271113047,1.842326709513252,0.6734704175980528,1.4487688808903718,0.7381266885479215,-0.34456885992504127,0.3885689169496871,-0.3905936515927315,0.6754951522410972,0.0,0.678459329271246,3.6889542994115474,18620.050431175154,1628369,False,0.319,1.634,956703.0
Brandon Clarke,2.3589057694979316,0.3943762918358754,1.9645294776620563,-0.2534559682715508,0.16915073593928545,0.4786815241681408,1.9390066527170144,0.23603514590577573,-0.21051232096073413,0.0,0.6733550850524678,7.30277100708297,4751.299822253306,1629634,False,0.001,0.059,4348.0
Clint Capela,2.317840042377738,-1.3986789027524429,3.716518945130181,-4.2306283513170095,-0.07879353280871321,2.9107429813732795,3.6629248517980857,-0.4581264934799303,0.5117205868120257,0.0,2.8855435418966615,4.748684630699101,11236.770500043845,,True,,,
Tobias Harris,2.3134947777659063,0.7018134861388884,1.611681291627018,-0.24468520015722073,0.6412956535632048,0.3052030327329043,1.739523014228977,-0.5834751300870886,0.4556334074851295,0.0,0.81865696369415,3.4875757876715654,20832.45957380139,202699,False,3.995,5.283,11984065.0
Tyrese Haliburton,2.2738331000500906,3.09535865522004,-0.8215255551699493,2.5616295873493895,1.3044656117810058,-0.7707365439103555,-1.0745592510492679,0.4442761112002406,-0.191242415320922,0.0,0.7867627637499689,4.231273958837126,14152.898658864413,1630169,False,,,
Jakob Poeltl,2.2681721211620136,-0.06790406374482028,2.3360761849068337,0.14451492734679405,-1.1451185669943051,0.9326995759026908,1.2530786207425015,0.26706545378854335,0.8159321103757889,0.0,0.870578573072718,4.498702515357964,12520.29189587598,1627751,False,1.908,3.401,5724183.0
LaMelo Ball,2.2109501788388175,3.503310222684871,-1.2923600438460534,0.6485489015162014,0.8748607164526464,1.9799006047160232,-1.0710096014707786,-0.011077533148105806,-0.21027290922716896,0.0,2.633410878793395,4.336870073509627,13472.124323733407,,True,,,
Cade Cunningham,2.1639432954583064,1.1254976366599936,1.0384456587983126,1.7476604445939559,-0.014258337339879468,-0.6079044705940828,0.056173850745607656,0.36400542580117684,0.6182663822515281,0.0,0.36010900011874264,3.5874466708338897,19688.67535743457,1630595,False,4.898,6.375,14693327.0
Marcus Smart,2.1301491685836806,-0.12991870493272084,2.2600678735164017,0.5176331290034837,0.29982977590185056,-0.9473816098380551,0.15587403811425782,1.595998571414913,0.5081952639872307,0.0,1.4566420014659391,4.320266702174934,13575.826607415394,203935,False,3.902,5.16,11705461.0
Jrue Holiday,2.1250298636161915,0.011314085999377943,2.1137157776168136,0.08087028462176815,0.42794016326207884,-0.49749636188446905,1.2495127076680548,0.5993667124508425,0.2648363574979167,0.0,0.794646871326369,3.669801009555341,18814.923708568025,201950,False,2.907,4.497,8719618.0
Robert Williams III,2.1208938620643103,-0.89695974740548,3.0178536094697903,-1.898584331697287,-1.0560199113829594,2.0576444956747664,3.16522519629682,-0.42744718514666724,0.2800755983196374,0.0,0.8542529974647772,5.998078198911319,7043.0908853216515,1629057,False,2.132,2.963,6396079.0
Damian Lillard,2.054899680884624,3.0217625582769747,-0.9668628773923506,2.703809879768456,1.1153396210463107,-0.7973869425377924,-0.3851200368594411,-0.6385727351615175,0.056829894628608005,0.0,-0.2637901620243912,4.848102429454298,10780.648908184115,203081,False,,,
Jalen Smith,2.025074633502525,0.8512971368088589,1.173777496693666,-0.6424201382617392,-0.07242795674728833,1.5661452318178863,1.8534049200843163,-0.7454939457498782,0.06586652235922778,0.0,0.8140898516799476,5.286306454108579,9067.405016040506,1630188,False,2.03,3.1410000000000005,6089643.0
Donovan Clingan,1.9728282368755878,-0.5682400889159145,2.5410683257915023,-4.076576014973036,-0.44579107703880794,3.95412700309593,2.3007559120598176,-0.6515577350839247,0.8918701488156098,0.0,3.748648339788807,4.88238097101278,10629.787874475747,1642270,False,5.51,5.868,16529862.0
Luka Garza,1.8953566531765607,2.3896166348784527,-0.494259981701892,-0.6316095709241668,0.2535812367168431,2.7676449690857763,-1.0761332330694393,-0.01927267503940954,0.6011459264069567,0.0,3.6030994571701664,7.053860354032756,5092.541703316885,1630568,False,2.636,3.132,7906915.0
Ty Jerome,1.8911651043404338,2.9964123741153545,-1.1052472697749207,1.1646973134536636,1.4430496072449668,0.3886654534167242,-0.67832766417222,0.1777847895131635,-0.6047043951158642,0.0,1.4047954550589903,6.594185677284298,5827.2730853706125,1629660,False,0.168,0.918,503598.0
Austin Reaves,1.8812264207291491,1.724733998707317,0.15649242202183228,2.19271447586354,0.529086975922687,-0.9970674530789103,0.16276357863999436,-0.11472295640503584,0.10845179978687376,0.0,-0.47425163377438534,3.5994516010396453,19557.578757287327,1630559,False,3.016,4.85,9048802.0
Cedric Coward,1.7917626768391548,1.103457508421071,0.6883051684180838,2.2672374879520243,-0.5175727216016449,-0.6462072579293083,1.7378431821929874,-0.5436253280770755,-0.5059126856978281,0.0,-2.2133179933058567,6.7773451730499925,5516.561122397445,1642907,False,3.258,4.309,9774332.0
Jonas Valanciunas,1.7610101340800428,0.9450250643293501,0.8159850697506927,-0.623599807202618,-0.9743168056953717,2.54294167722734,1.1979578693467723,-1.6070036138009582,1.2250308142048787,0.0,1.1866520719358886,4.6175323186591175,11884.134697907692,,True,,,
Fred VanVleet,1.7490352038774768,-0.0441059159694166,1.7931411198468934,-0.9230604018873685,1.4912546471656332,-0.6123001612476813,-0.034039766591397735,0.882296911179179,0.9448839752591122,0.0,2.706135372356243,4.5712999708802835,12125.781190522488,1627832,False,,,
Hugo González,1.7140569648780637,0.19814715299463304,1.5159098118834307,-0.6609239355304638,-0.4500701289962,1.3091412175212969,1.8142610785988638,0.15983267942896232,-0.45818394614439545,0.0,0.5607198218096636,8.373764214862522,3613.7371528444028,,True,,,
Sandro Mamukelashvili,1.6584605242513883,1.122243366572397,0.5362171576789914,-0.33079514299603074,0.3715178856885418,1.081520623879886,0.24514095289272952,0.44637240331528294,-0.15529619852902107,0.0,1.7441147143546896,5.200911098943753,9367.617706363802,1630572,False,4.556,4.67,13669097.0
Jonathan Isaac,1.6528401934788,-1.5508938015008047,3.2037339949796046,-3.6193601213700974,-0.037787725901573636,2.1062540457708665,2.0375048561987343,1.327504113420705,-0.16127497463983492,0.0,3.234695458650163,6.696216023312986,5651.108448109962,1628371,False,0.85,1.367,2549710.0
Jaren Jackson Jr.,1.6371725014832106,-1.3423583801298338,2.9795308816130444,-1.1838849029155862,0.2330972507400854,-0.3915707279543329,3.260189797395819,-0.18725397436916724,-0.0934049414136076,0.0,-0.4391323929970224,3.9509009569184395,16232.865360172134,1628991,False,1.98,3.3811875,5938354.0
OG Anunoby,1.620363844706334,-0.835887299156806,2.45625114386314,-0.3369470631057955,-0.3854644078445387,-0.11347582820647187,1.0607716259592765,0.9056027802038006,0.4898767377000631,0.0,0.8965392818528531,3.3292293063390495,22861.250661053644,,True,,,
Aaron Gordon,1.5621321404115753,0.361197758892903,1.2009343815186724,-0.29121798486665584,0.5790206376806405,0.07339510607891836,1.1844548615798012,-0.5254189484923495,0.5418984684312207,0.0,0.66889526369843,4.019558622251348,15683.065620530568,203932,False,1.132,2.578,3395395.0
Herbert Jones,1.5221219552145517,-1.1890262951718533,2.711148250386405,0.14584700296352215,0.22367678245581782,-1.5585500805911934,1.150125542589327,1.2938792116722997,0.2671434961247779,0.0,0.2261494096617021,4.370353912145523,13266.539235196306,1630529,False,2.78,4.071,8339911.0
Collin Murray-Boyles,1.4898516502443573,-1.037403979307109,2.5272556295514663,-1.712449106332189,-0.1084211426197115,0.7834662696447914,1.319254459014309,0.4529022552603589,0.7550989152767985,0.0,1.8830462975622373,7.233912778981726,4842.181618246344,1642867,False,2.218,3.1899999999999995,6652715.0
Javonte Green,1.4803515740560191,-0.9719909986317374,2.4523425726877566,0.1132734608877426,-0.4371332170047528,-0.6481312425147272,0.5512915268443048,1.8300206853506051,0.07103036049284679,0.0,0.8157865863239719,5.068022527164278,9865.301316793466,1629750,False,3.611,3.6550000000000002,10832516.0
Cameron Johnson,1.4710734397290985,1.275897144872582,0.1951762948565166,0.639841917541742,0.6869776092536944,-0.05092238192285453,-0.016138986555511603,-0.15410624838878523,0.36542152980081344,0.0,0.8473705087428682,4.166185240345819,14598.577420314905,1629661,False,2.713,4.119,8138346.0
Payton Pritchard,1.4511035332252225,2.45276278633063,-1.0016592531054074,-0.2643660277256097,1.5965776444321766,1.1205511696240629,-0.6303459838116885,-0.1700300385226871,-0.20128323077103175,0.0,2.345815544762521,3.681212894684795,18698.458136276648,1630202,False,6.247,6.484,18741133.0
Daniel Gafford,1.3757813415302607,-0.6976444740592018,2.0734258155894625,-1.146448657718316,-0.96722271880657,1.4160269024656842,3.3020837283646456,-0.7189875116550714,-0.5096704011201115,0.0,-0.7798537291160687,4.57397504007514,12111.662302340028,1629655,False,1.943,2.897,5830237.0
Mitchell Robinson,1.3673413095675135,-0.17130533885549237,1.538646648423006,-3.741497848735756,-1.1360661678377388,4.706258677718003,0.646168115967376,0.4386257943403651,0.45385273811526483,0.0,4.462671042335893,5.030854279958678,10011.670045116953,,True,,,
Myles Turner,1.3245523560759567,-1.366616769355298,2.6911691254312546,0.5649842900499626,-0.5391546093647144,-1.3924464500405462,2.8575438807832843,-0.5071405024833422,0.3407657471313126,0.0,-2.09797581475729,3.685020526926994,18659.831587990426,1626167,False,4.074,4.706,12222939.0
Paul George,1.3090127776820721,-0.8513042613263572,2.1603170390084294,0.21886709818725025,0.4767433525552295,-1.546914712068837,1.0924655491573683,0.8591669464036166,0.20868454344744464,0.0,-0.0023198696625463255,4.240350014370615,14092.372386061319,202331,False,1.238,2.743,3712789.0
Kevon Looney,1.3020972513886413,-0.42393182229239645,1.7260290736810378,-3.526698008003568,0.09204178129079041,3.0107244044203814,1.5661797492064113,-0.729712108997956,0.8895614334725824,0.0,3.262615510185798,5.452067909996051,8524.543308859698,1626172,False,0.19,0.742,569780.0
Miles McBride,1.2769067540739611,0.7233007948919088,0.5536059591820524,-2.5049953412661976,1.568160665835607,1.6601354703224993,0.3977751488162786,0.30782878718470963,-0.15199797681893595,0.0,3.38412694652388,4.58395058147249,12058.897116803822,1630540,False,1.258,2.579,3774525.0
Dwight Powell,1.224061323911407,-0.2210306585076256,1.4450919824190327,-0.682775405126593,-0.3297450141624534,0.7914897607814209,0.9856656731976812,0.5043081392720473,-0.04488183005069577,0.0,0.921171055840319,5.662373929850338,7902.970643423781,203939,False,1.671,2.175,5013091.0
Alperen Sengun,1.2169147951964026,0.48111273279923966,0.735802062397163,-0.24649822796214427,0.07573770246595696,0.651873258295427,0.9033229314867304,0.08669194192770649,-0.2542128110172739,0.0,0.5600900916718164,3.570765039586684,19873.140399086493,,True,,,
Ivica Zubac,1.1090325817706281,-1.5942090587613613,2.7032416405319895,-0.53834559622758,-1.5967480051489646,0.540884542615183,3.1821230478527776,-1.2196004691338624,0.7407190618130746,0.0,-1.5347448698545691,3.929074391173161,16413.716309866948,,True,,,
Mouhamed Gueye,1.0986802937808444,-0.8715336826073987,1.9702139763882431,-2.34823168742719,0.40645613208309617,1.0702418727366951,0.40033251347199605,1.0694564440762597,0.5004250188399875,0.0,3.0465794677360387,6.758350618317404,5547.6739130581245,1631243,False,2.584,2.752,7753233.0
Kon Knueppel,1.0703497815496938,1.0837519944897203,-0.013402212940026345,1.41382792988883,0.19120059549600066,-0.5212765308951103,0.6203299702008764,-0.6687079825461472,0.03497579940524438,0.0,-0.9638081185400124,5.4248842078925135,8610.071243740458,1642851,False,5.715,5.858,17144782.0
DeMar DeRozan,1.0633119094230539,1.9544948678533167,-0.891182958430263,1.7669023902205214,1.3574308904527286,-1.1698384128199333,-0.8249751183094463,-0.19375196922603682,0.12754412910522006,0.0,0.12138463751197853,3.396679847187061,21962.340670171674,201942,False,5.089,5.491,15268364.0
Deni Avdija,1.044699956148732,1.5281600614968758,-0.48346010534814376,1.473342841354304,0.09081835305114119,-0.03600113290856938,0.06597996504154335,-0.29193927397079517,-0.25750079641889195,0.0,-0.4946228502471153,3.6624479145823146,18890.638032585808,,True,,,
Jalen Duren,1.0444548075772369,0.9570260601228221,0.08742874745441481,-0.0427578918615974,-0.5276274429810103,1.5274113949654298,-0.24990211604118184,-0.21632183919582176,0.5536527026914184,0.0,1.337114815480016,3.8367769854386062,17212.928905968656,1631105,False,3.813,4.532,11439719.0
Desmond Bane,1.0320972346220048,1.5337812898776515,-0.5016840552556469,0.9834398535943953,0.8004110992749668,-0.25006966299171085,-0.30501840157674776,-0.3021126458843736,0.10544699220547447,0.0,0.35367578260435684,3.4651990317739605,21102.42404456211,1630217,False,6.15,6.225,18448617.0
Goga Bitadze,1.0116177899341816,-0.6675315281339018,1.6791493180680834,-1.8828114150837225,-0.9542444550534916,2.1695243420033123,0.912643624515155,0.43004117495434246,0.33646451859858595,0.0,1.9817855805027491,5.432469810585062,8586.070507561337,,True,,,
Jordan Goodwin,1.0068999311724776,-0.3324488212449248,1.3393487524174024,-2.331895519101492,-0.04562215386111606,2.045068851717683,-1.0715284854103453,1.789611797832814,0.6212654399949337,0.0,4.410323935684315,5.326454789195673,8931.222697054702,1630692,False,3.064,3.589,9191557.0
Chris Boucher,0.996873395429682,0.9804713195972597,0.016402075832422258,-1.3733198277207663,0.6427829722502226,1.7110081750678034,0.2133398065348472,0.23884115776043496,-0.4357788884628599,0.0,2.156853416615601,6.993830978990475,5180.343461034854,,True,,,
Kevin Love,0.9905158464970397,-0.00901887449868033,0.99953472099572,-0.38250963519515646,0.05555979860362645,0.31793096209284966,-0.266175342918755,-0.11023180996543949,1.3759418738799145,0.0,1.6392008246109513,6.406016336557205,6174.635428310488,201567,False,0.629,1.394,1887540.0
Immanuel Quickley,0.9592066128742986,0.19036212840596667,0.768844484468332,-0.9187187425195626,1.433217347833487,-0.32413647690795777,1.032377870287357,0.0005210547820406752,-0.2640544406010657,0.0,0.8455474851065043,4.073566086700465,15269.960321760478,1630193,False,4.227,4.951,12679799.0
Evan Mobley,0.932933355646667,-1.820017925394274,2.752951281040941,-0.6945311258936401,-0.23092388100661262,-0.8945629184940214,2.2202225489074845,-0.3237524825257562,0.8564812146592129,0.0,-0.5927580673671773,3.459842312972565,21167.754428800643,1630596,False,3.559,4.56,10677434.0
Brandon Miller,0.8996977941771349,-0.09487892426070516,0.9945767184378401,-0.4336221958773989,-0.0502452263038185,0.38898849792051227,0.5317068108183121,-0.020679135715054565,0.4835490433345826,0.0,0.8016131792362218,4.639300154134877,11772.897512032458,1641706,False,3.369,4.317,10107790.0
Onyeka Okongwu,0.8794405777865975,-0.6540445016958225,1.53348507948242,-0.5047080230760977,-0.389704508825957,0.2403680302062322,0.42529266574774516,0.3412219000712666,0.7669705136634081,0.0,0.9588559351149499,3.7765821519716725,17765.995918789333,1630168,False,4.533,5.023,13598488.0
Anthony Edwards,0.8615517719333281,1.8991105883005577,-1.0375588163672296,2.9732362163066766,0.5106787714992256,-1.5848043995053447,-1.5245593338694463,-0.14419832696088777,0.6311988444631045,0.0,-0.5871251105039024,3.200335056688832,24739.82055900988,1630162,False,3.427,4.684,10281876.0
Jusuf Nurkic,0.8357087163116383,-2.6336328133830333,3.4693415296946717,-1.2585506901200263,-1.355663509256949,-0.019418614006058238,2.3120170514726164,-1.0254174515700556,2.182741929792111,0.0,-0.21775764504095196,4.812417984041134,10941.132045682636,,True,,,
Mikal Bridges,0.8029988962602339,0.24692450622852347,0.5560743900317104,0.39976693827508614,0.6280955835480918,-0.7809380155946544,0.9050138423735603,0.06860896199228994,-0.41754841433413975,0.0,-0.5017818843884123,3.0171225520855476,27835.732604319564,1628969,False,5.701,5.771,17102236.0
Tari Eason,0.8002460132867673,-0.2836733132466076,1.0839193265333749,-1.7190852687469154,-0.43694880576189166,1.8723607612621995,0.05849618591770822,0.3863225871488921,0.6391005534667745,0.0,2.4608350961159746,4.691421053949402,11512.816630644462,1631106,False,2.461,3.364,7383917.0
